ATP,B365L,B365W,Best of,CBL,CBW,Comment,Court,Date,EXL,EXW,IWL,IWW,L1,L2,L3,L4,L5,LPts,LRank,Location,Loser,Lsets,PSL,PSW,Round,Series,Surface,Tournament,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,W1,W2,W3,W4,W5,WPts,WRank,Winner,Wsets
52.0,8.0,1.05,3.0,11.0,1.03,Completed,Outdoor,9/14/05,8.5,1.05,6.0,1.05,2.0,4,,,,417.0,100.0,Beijing,Wang Y.T.,0.0,12.0,1.069,1st Round,International,Hard,China Open,,,,,,6.0,6,,,,4360.0,2.0,Nadal R.,2.0
52.0,2.75,1.39,3.0,2.7,1.45,Completed,Outdoor,9/14/05,2.45,1.5,2.5,1.4,4.0,6,,,,302.0,135.0,Beijing,Tursunov D.,0.0,2.7,1.526,2nd Round,International,Hard,China Open,,,,,,6.0,7,,,,1225.0,23.0,Ferrero J.C.,2.0
52.0,8.0,1.06,3.0,8.0,1.07,Completed,Outdoor,9/14/05,6.75,1.1,5.0,1.1,4.0,0,,,,91.0,344.0,Beijing,Hadad A.,0.0,13.0,1.071,2nd Round,International,Hard,China Open,,,,,,6.0,6,,,,1915.0,9.0,Nalbandian D.,2.0
52.0,3.75,1.25,3.0,3.55,1.28,Completed,Outdoor,9/14/05,3.1,1.35,3.6,1.2,6.0,3,2,,,408.0,106.0,Beijing,Koubek S.,1.0,3.78,1.325,2nd Round,International,Hard,China Open,,,,,,3.0,6,6,,,990.0,33.0,Moya C.,2.0
52.0,2.0,1.72,3.0,2.0,1.77,Completed,Outdoor,9/14/05,2.0,1.75,1.9,1.7,4.0,4,,,,912.0,36.0,Beijing,Nieminen J.,0.0,2.22,1.758,2nd Round,International,Hard,China Open,,,,,,6.0,6,,,,1420.0,15.0,Johansson T.,2.0
52.0,10.0,1.03,3.0,12.0,1.02,Completed,Outdoor,9/16/05,8.5,1.05,8.0,1.02,1.0,0,,,,62.0,443.0,Beijing,Matsui T.,0.0,19.85,1.04,2nd Round,International,Hard,China Open,,,,,,6.0,6,,,,2015.0,8.0,Coria G.,2.0
52.0,5.5,1.12,3.0,5.65,1.13,Completed,Outdoor,9/16/05,4.67,1.17,3.6,1.2,5.0,1,,,,281.0,147.0,Beijing,Udomchoke D.,0.0,6.05,1.177,2nd Round,International,Hard,China Open,,,,,,7.0,6,,,,1220.0,24.0,Youzhny M.,2.0
52.0,10.0,1.03,3.0,10.0,1.04,Completed,Outdoor,9/16/05,8.5,1.05,6.0,1.05,7.0,4,4,,,433.0,95.0,Beijing,Gimelstob J.,1.0,25.0,1.033,2nd Round,International,Hard,China Open,,,,,,5.0,6,6,,,4360.0,2.0,Nadal R.,2.0
52.0,4.5,1.16,3.0,4.85,1.17,Completed,Outdoor,9/16/05,4.67,1.17,4.0,1.15,1.0,6,,,,71.0,401.0,Beijing,Wang Y. Jr,0.0,5.9,1.185,2nd Round,International,Hard,China Open,,,,,,6.0,7,,,,371.0,115.0,Wessels P.,2.0
52.0,2.1,1.66,3.0,2.2,1.65,Completed,Outdoor,9/16/05,2.15,1.65,1.9,1.7,6.0,3,,,,990.0,33.0,Beijing,Moya C.,0.0,2.4,1.667,Quarterfinals,International,Hard,China Open,,,,,,7.0,6,,,,1420.0,15.0,Johansson T.,2.0
52.0,1.53,2.37,3.0,1.55,2.4,Completed,Outdoor,9/16/05,1.6,2.3,1.5,2.2,2.0,6,3,,,1915.0,9.0,Beijing,Nalbandian D.,1.0,1.5,2.8,Quarterfinals,International,Hard,China Open,,,,,,6.0,3,6,,,1225.0,23.0,Ferrero J.C.,2.0
52.0,2.75,1.39,3.0,2.8,1.42,Completed,Outdoor,9/16/05,,,,,4.0,6,2,,,1220.0,24.0,Beijing,Youzhny M.,1.0,2.92,1.472,Quarterfinals,International,Hard,China Open,,,,,,6.0,1,6,,,2015.0,8.0,Coria G.,2.0
52.0,7.5,1.07,3.0,9.0,1.05,Completed,Outdoor,9/16/05,,,,,6.0,2,,,,371.0,115.0,Beijing,Wessels P.,0.0,11.25,1.078,Quarterfinals,International,Hard,China Open,,,,,,7.0,6,,,,4360.0,2.0,Nadal R.,2.0
52.0,2.25,1.57,3.0,2.2,1.65,Completed,Outdoor,9/17/05,2.1,1.7,1.95,1.65,6.0,5,2,,,1420.0,15.0,Beijing,Johansson T.,1.0,2.25,1.741,Semifinals,International,Hard,China Open,,,,,,4.0,7,6,,,2015.0,8.0,Coria G.,2.0
52.0,4.33,1.19,3.0,4.4,1.2,Completed,Outdoor,9/17/05,3.75,1.25,3.2,1.25,4.0,4,,,,1225.0,23.0,Beijing,Ferrero J.C.,0.0,4.65,1.247,Semifinals,International,Hard,China Open,,,,,,6.0,6,,,,4360.0,2.0,Nadal R.,2.0
52.0,4.0,1.22,3.0,3.85,1.25,Completed,Outdoor,9/18/05,3.35,1.3,2.9,1.3,7.0,1,2,,,2015.0,8.0,Beijing,Coria G.,1.0,4.18,1.287,The Final,International,Hard,China Open,,,,,,5.0,6,6,,,4360.0,2.0,Nadal R.,2.0
53.0,2.37,1.53,3.0,2.4,1.55,Completed,Outdoor,9/12/05,,,2.35,1.45,6.0,2,1,,,370.0,116.0,Bucharest,Sanchez D.,1.0,2.51,1.621,1st Round,International,Clay,Open Romania,,,,,,2.0,6,6,,,733.0,54.0,Mathieu P.H.,2.0
53.0,1.9,1.8,3.0,2.1,1.7,Completed,Outdoor,9/12/05,1.9,1.85,1.8,1.8,2.0,4,,,,735.0,53.0,Bucharest,Chela J.I.,0.0,2.27,1.73,1st Round,International,Clay,Open Romania,,,,,,6.0,6,,,,848.0,43.0,Acasuso J.,2.0
53.0,2.75,1.39,3.0,2.85,1.4,Completed,Outdoor,9/12/05,3.12,1.34,2.5,1.4,2.0,0,,,,499.0,75.0,Bucharest,Hernandez O.,0.0,4.2,1.286,1st Round,International,Clay,Open Romania,,,,,,6.0,6,,,,519.0,66.0,Mayer F.,2.0
53.0,,,3.0,,,Completed,Outdoor,9/12/05,,,3.6,1.2,6.0,6,1,,,105.0,318.0,Bucharest,Crivoi V.,1.0,,,1st Round,International,Clay,Open Romania,,,,,,3.0,7,6,,,515.0,68.0,Serra F.,2.0
53.0,1.66,2.1,3.0,1.77,2.0,Completed,Outdoor,9/12/05,1.75,2.0,1.8,1.8,4.0,3,,,,493.0,79.0,Bucharest,Sabau R.,0.0,1.862,2.06,1st Round,International,Clay,Open Romania,,,,,,6.0,6,,,,784.0,47.0,Sanguinetti D.,2.0
53.0,,,3.0,,,Completed,Outdoor,9/13/05,,,1.65,1.95,4.0,1,,,,704.0,57.0,Bucharest,Rochus C.,0.0,,,1st Round,International,Clay,Open Romania,,,,,,6.0,6,,,,333.0,127.0,Portas A.,2.0
53.0,3.75,1.22,3.0,3.55,1.28,Completed,Outdoor,9/13/05,3.75,1.25,3.2,1.25,2.0,4,,,,462.0,86.0,Bucharest,Behrend T.,0.0,4.39,1.271,1st Round,International,Clay,Open Romania,,,,,,6.0,6,,,,875.0,41.0,Volandri F.,2.0
53.0,2.2,1.61,3.0,2.25,1.62,Completed,Outdoor,9/13/05,2.3,1.6,2.1,1.55,2.0,4,,,,515.0,67.0,Bucharest,Zabaleta M.,0.0,2.76,1.51,1st Round,International,Clay,Open Romania,,,,,,6.0,6,,,,885.0,39.0,Verdasco F.,2.0
53.0,3.5,1.25,3.0,3.55,1.28,Completed,Outdoor,9/13/05,3.75,1.25,2.9,1.3,4.0,6,,,,397.0,110.0,Bucharest,Waske A.,0.0,3.77,1.326,1st Round,International,Clay,Open Romania,,,,,,6.0,7,,,,739.0,52.0,Andreev I.,2.0
53.0,2.0,1.72,3.0,1.83,1.93,Completed,Outdoor,9/13/05,1.9,1.85,1.9,1.7,3.0,6,2,,,580.0,63.0,Bucharest,Horna L.,1.0,2.0,1.909,1st Round,International,Clay,Open Romania,,,,,,6.0,3,6,,,453.0,89.0,Garcia-Lopez G.,2.0
53.0,5.0,1.14,3.0,5.65,1.13,Completed,Outdoor,9/13/05,5.2,1.15,5.0,1.1,6.0,2,,,,344.0,122.0,Bucharest,Tipsarevic J.,0.0,6.01,1.181,1st Round,International,Clay,Open Romania,,,,,,7.0,6,,,,1737.0,10.0,Puerta M.,2.0
53.0,1.39,2.75,3.0,,,Completed,Outdoor,9/13/05,,,1.4,2.5,6.0,1,,,,411.0,102.0,Bucharest,Almagro N.,0.0,1.446,3.04,1st Round,International,Clay,Open Romania,,,,,,7.0,6,,,,310.0,133.0,Ramirez-Hidalgo R.,2.0
53.0,2.37,1.53,3.0,2.3,1.6,Completed,Outdoor,9/13/05,2.3,1.6,2.5,1.4,4.0,4,,,,587.0,62.0,Bucharest,Martin A.,0.0,2.46,1.641,1st Round,International,Clay,Open Romania,,,,,,6.0,6,,,,710.0,56.0,Pavel A.,2.0
53.0,1.22,3.75,3.0,1.28,3.55,Completed,Outdoor,9/13/05,1.25,3.75,1.25,3.2,6.0,1,4,,,820.0,46.0,Bucharest,Monfils G.,1.0,1.312,3.91,1st Round,International,Clay,Open Romania,,,,,,3.0,6,6,,,499.0,74.0,Montanes A.,2.0
53.0,2.2,1.61,3.0,2.3,1.6,Completed,Outdoor,9/13/05,2.35,1.55,2.0,1.6,3.0,2,,,,408.0,107.0,Bucharest,Starace P.,0.0,2.64,1.575,1st Round,International,Clay,Open Romania,,,,,,6.0,6,,,,833.0,45.0,Hanescu V.,2.0
53.0,2.62,1.44,3.0,,,Completed,Outdoor,9/14/05,,,2.7,1.35,4.0,4,,,,13.0,836.0,Bucharest,Fyrstenberg M.,0.0,3.0,1.455,1st Round,International,Clay,Open Romania,,,,,,6.0,6,,,,329.0,128.0,Marach O.,2.0
53.0,3.0,1.36,3.0,3.2,1.33,Completed,Outdoor,9/14/05,3.35,1.3,2.5,1.4,2.0,0,,,,333.0,127.0,Bucharest,Portas A.,0.0,3.41,1.383,2nd Round,International,Clay,Open Romania,,,,,,6.0,6,,,,733.0,54.0,Mathieu P.H.,2.0
53.0,1.22,4.0,3.0,1.2,4.4,Completed,Outdoor,9/14/05,1.2,4.25,1.15,4.0,6.0,4,3,,,875.0,41.0,Bucharest,Volandri F.,1.0,1.264,4.49,2nd Round,International,Clay,Open Romania,,,,,,1.0,6,6,,,515.0,68.0,Serra F.,2.0
53.0,3.75,1.25,3.0,3.4,1.3,Completed,Outdoor,9/14/05,3.46,1.28,2.7,1.35,2.0,4,,,,453.0,89.0,Bucharest,Garcia-Lopez G.,0.0,3.91,1.312,2nd Round,International,Clay,Open Romania,,,,,,6.0,6,,,,1737.0,10.0,Puerta M.,2.0
53.0,3.25,1.33,3.0,3.2,1.33,Completed,Outdoor,9/14/05,2.92,1.37,2.5,1.4,2.0,2,,,,499.0,74.0,Bucharest,Montanes A.,0.0,3.36,1.391,2nd Round,International,Clay,Open Romania,,,,,,6.0,6,,,,739.0,52.0,Andreev I.,2.0
53.0,1.44,2.62,3.0,1.48,2.6,Completed,Outdoor,9/15/05,1.45,2.6,1.5,2.2,5.0,6,,,,885.0,39.0,Bucharest,Verdasco F.,0.0,1.481,2.88,2nd Round,International,Clay,Open Romania,,,,,,7.0,7,,,,519.0,66.0,Mayer F.,2.0
53.0,1.22,4.0,3.0,1.2,4.4,Completed,Outdoor,9/15/05,1.2,4.25,1.25,3.2,4.0,5,,,,848.0,43.0,Bucharest,Acasuso J.,0.0,1.248,4.64,2nd Round,International,Clay,Open Romania,,,,,,6.0,7,,,,310.0,133.0,Ramirez-Hidalgo R.,2.0
53.0,4.33,1.19,3.0,4.65,1.18,Completed,Outdoor,9/15/05,4.67,1.17,3.6,1.2,6.0,6,4,,,329.0,128.0,Bucharest,Marach O.,1.0,4.71,1.243,2nd Round,International,Clay,Open Romania,,,,,,3.0,7,6,,,710.0,56.0,Pavel A.,2.0
53.0,3.0,1.36,3.0,3.4,1.3,Completed,Outdoor,9/15/05,3.1,1.35,2.7,1.35,2.0,3,,,,784.0,47.0,Bucharest,Sanguinetti D.,0.0,3.71,1.332,2nd Round,International,Clay,Open Romania,,,,,,6.0,6,,,,833.0,45.0,Hanescu V.,2.0
53.0,1.39,2.75,3.0,1.4,2.85,Completed,Outdoor,9/16/05,1.42,2.75,1.4,2.5,6.0,1,1,,,1737.0,10.0,Bucharest,Puerta M.,1.0,1.417,3.2,Quarterfinals,International,Clay,Open Romania,,,,,,4.0,6,6,,,739.0,52.0,Andreev I.,2.0
53.0,3.25,1.33,3.0,3.55,1.28,Completed,Outdoor,9/16/05,3.35,1.3,2.7,1.35,4.0,4,,,,310.0,133.0,Bucharest,Ramirez-Hidalgo R.,0.0,3.85,1.317,Quarterfinals,International,Clay,Open Romania,,,,,,6.0,6,,,,833.0,45.0,Hanescu V.,2.0
53.0,1.57,2.25,3.0,1.62,2.25,Completed,Outdoor,9/16/05,1.61,2.23,1.8,1.8,5.0,6,,,,519.0,66.0,Bucharest,Mayer F.,0.0,1.654,2.43,Quarterfinals,International,Clay,Open Romania,,,,,,7.0,7,,,,710.0,56.0,Pavel A.,2.0
53.0,1.33,3.25,3.0,1.33,3.2,Completed,Outdoor,9/16/05,1.4,2.85,1.35,2.7,3.0,1,,,,733.0,54.0,Bucharest,Mathieu P.H.,0.0,1.372,3.49,Quarterfinals,International,Clay,Open Romania,,,,,,6.0,6,,,,515.0,68.0,Serra F.,2.0
53.0,1.8,1.9,3.0,1.77,2.0,Completed,Outdoor,9/17/05,1.8,1.95,1.8,1.8,6.0,6,3,,,833.0,45.0,Bucharest,Hanescu V.,1.0,1.741,2.25,Semifinals,International,Clay,Open Romania,,,,,,4.0,7,6,,,739.0,52.0,Andreev I.,2.0
53.0,1.61,2.2,3.0,1.67,2.15,Completed,Outdoor,9/17/05,1.65,2.15,1.55,2.1,7.0,2,3,,,710.0,56.0,Bucharest,Pavel A.,1.0,1.714,2.3,Semifinals,International,Clay,Open Romania,,,,,,6.0,6,6,,,515.0,68.0,Serra F.,2.0
53.0,1.5,2.5,3.0,1.55,2.4,Completed,Outdoor,9/18/05,1.5,2.45,1.5,2.2,3.0,4,,,,739.0,52.0,Bucharest,Andreev I.,0.0,1.568,2.66,The Final,International,Clay,Open Romania,,,,,,6.0,6,,,,515.0,68.0,Serra F.,2.0
54.0,,,3.0,,,Completed,Indoor,9/26/05,,,3.2,1.25,6.0,3,6,,,185.0,205.0,Bangkok,Fruttero J.P.,1.0,,,1st Round,International,Hard,Thailand Open,,,,,,3.0,6,7,,,460.0,86.0,Garcia-Lopez G.,2.0
54.0,,,3.0,,,Completed,Indoor,9/26/05,2.15,1.65,1.7,1.9,4.0,6,,,,380.0,113.0,Bangkok,Norman D.,0.0,2.01,1.901,1st Round,International,Hard,Thailand Open,,,,,,6.0,7,,,,122.0,285.0,Thomann N.,2.0
54.0,,,3.0,,,Completed,Indoor,9/26/05,,,1.85,1.75,2.0,5,,,,264.0,156.0,Bangkok,Karanusic R.,0.0,2.32,1.704,1st Round,International,Hard,Thailand Open,,,,,,6.0,7,,,,149.0,239.0,Gremelmayr D.,2.0
54.0,1.9,1.8,3.0,1.93,1.83,Completed,Indoor,9/26/05,,,1.95,1.65,3.0,6,,,,481.0,79.0,Bangkok,Kim K.,0.0,2.18,1.781,1st Round,International,Hard,Thailand Open,,,,,,6.0,7,,,,410.0,102.0,Wang Y.T.,2.0
54.0,3.25,1.28,3.0,3.2,1.33,Completed,Indoor,9/26/05,2.92,1.37,3.2,1.25,6.0,1,2,,,496.0,71.0,Bangkok,Vik R.,1.0,3.61,1.356,1st Round,International,Hard,Thailand Open,,,,,,4.0,6,6,,,865.0,41.0,Soderling R.,2.0
54.0,5.5,1.12,3.0,5.65,1.13,Completed,Indoor,9/27/05,5.2,1.15,3.6,1.2,6.0,3,1,,,295.0,144.0,Bangkok,Udomchoke D.,1.0,7.15,1.148,1st Round,International,Hard,Thailand Open,,,,,,4.0,6,6,,,1240.0,21.0,Ginepri R.,2.0
54.0,3.25,1.28,3.0,3.55,1.28,Retired,Indoor,9/27/05,3.35,1.3,3.2,1.25,1.0,1,,,,292.0,146.0,Bangkok,Kucera K.,0.0,3.97,1.306,1st Round,International,Hard,Thailand Open,,,,,,6.0,3,,,,852.0,42.0,Nieminen J.,1.0
54.0,3.25,1.28,3.0,3.0,1.37,Completed,Indoor,9/27/05,3.1,1.35,2.5,1.4,2.0,4,,,,344.0,124.0,Bangkok,Bastl G.,0.0,3.41,1.383,1st Round,International,Hard,Thailand Open,,,,,,6.0,6,,,,396.0,109.0,Murray A.,2.0
54.0,,,3.0,,,Completed,Indoor,9/27/05,,,6.0,1.05,3.0,4,,,,123.0,282.0,Bangkok,Chen T.,0.0,,,1st Round,International,Hard,Thailand Open,,,,,,6.0,6,,,,700.0,57.0,Srichaphan P.,2.0
54.0,2.75,1.39,3.0,3.1,1.35,Completed,Indoor,9/27/05,3.1,1.35,2.5,1.4,6.0,6,5,,,188.0,203.0,Bangkok,Philippoussis M.,1.0,3.1,1.435,1st Round,International,Hard,Thailand Open,,,,,,7.0,2,7,,,558.0,66.0,Muller G.,2.0
54.0,2.2,1.61,3.0,2.3,1.6,Completed,Indoor,9/28/05,2.53,1.48,2.1,1.55,4.0,3,,,,480.0,80.0,Bangkok,Lapentti N.,0.0,2.5,1.625,1st Round,International,Hard,Thailand Open,,,,,,6.0,6,,,,398.0,108.0,Gimelstob J.,2.0
54.0,,,3.0,,,Completed,Indoor,9/28/05,,,,,3.0,6,4,,,292.0,147.0,Bangkok,Labadze I.,1.0,4.34,1.267,1st Round,International,Hard,Thailand Open,,,,,,6.0,4,6,,,880.0,39.0,Haas T.,2.0
54.0,4.5,1.16,3.0,4.4,1.2,Completed,Indoor,9/28/05,4.25,1.2,3.2,1.25,6.0,3,5,,,219.0,186.0,Bangkok,Calatrava A.,1.0,5.5,1.2,1st Round,International,Hard,Thailand Open,,,,,,2.0,6,7,,,317.0,131.0,Tursunov D.,2.0
54.0,2.5,1.5,3.0,2.35,1.57,Completed,Indoor,9/28/05,2.15,1.65,2.2,1.5,6.0,6,4,,,509.0,70.0,Bangkok,Minar I.,1.0,2.35,1.69,1st Round,International,Hard,Thailand Open,,,,,,4.0,7,6,,,580.0,64.0,Horna L.,2.0
54.0,10.0,1.03,3.0,12.0,1.02,Completed,Indoor,9/28/05,8.5,1.05,6.0,1.05,3.0,6,5,,,458.0,87.0,Bangkok,Dlouhy L.,1.0,14.65,1.057,1st Round,International,Hard,Thailand Open,,,,,,6.0,3,7,,,3085.0,5.0,Hewitt L.,2.0
54.0,17.0,1.0,3.0,14.0,1.01,Completed,Indoor,9/28/05,16.0,1.02,8.0,1.02,6.0,4,,,,312.0,133.0,Bangkok,Daniel M.,0.0,52.0,1.014,1st Round,International,Hard,Thailand Open,,,,,,7.0,6,,,,6975.0,1.0,Federer R.,2.0
54.0,5.5,1.12,3.0,6.0,1.12,Completed,Indoor,9/28/05,,,4.0,1.15,3.0,6,,,,122.0,285.0,Bangkok,Thomann N.,0.0,7.3,1.143,2nd Round,International,Hard,Thailand Open,,,,,,6.0,7,,,,1240.0,21.0,Ginepri R.,2.0
54.0,1.66,2.1,3.0,1.62,2.25,Completed,Indoor,9/29/05,1.7,2.1,1.55,2.1,6.0,6,,,,865.0,41.0,Bangkok,Soderling R.,0.0,1.645,2.45,2nd Round,International,Hard,Thailand Open,,,,,,7.0,7,,,,396.0,109.0,Murray A.,2.0
54.0,2.62,1.44,3.0,2.6,1.48,Completed,Indoor,9/29/05,2.4,1.53,2.35,1.45,6.0,4,,,,317.0,131.0,Bangkok,Tursunov D.,0.0,2.75,1.541,2nd Round,International,Hard,Thailand Open,,,,,,7.0,6,,,,852.0,42.0,Nieminen J.,2.0
54.0,2.25,1.57,3.0,2.4,1.55,Completed,Indoor,9/29/05,2.3,1.6,2.0,1.6,7.0,6,3,,,580.0,64.0,Bangkok,Horna L.,1.0,2.52,1.617,2nd Round,International,Hard,Thailand Open,,,,,,6.0,7,6,,,558.0,66.0,Muller G.,2.0
54.0,17.0,1.0,3.0,,,Completed,Indoor,9/29/05,,,8.0,1.02,3.0,2,,,,149.0,239.0,Bangkok,Gremelmayr D.,0.0,49.27,1.015,2nd Round,International,Hard,Thailand Open,,,,,,6.0,6,,,,6975.0,1.0,Federer R.,2.0
54.0,3.5,1.28,3.0,3.85,1.25,Completed,Indoor,9/29/05,3.85,1.25,3.2,1.25,5.0,4,,,,460.0,86.0,Bangkok,Garcia-Lopez G.,0.0,4.25,1.282,2nd Round,International,Hard,Thailand Open,,,,,,7.0,6,,,,700.0,57.0,Srichaphan P.,2.0
54.0,7.0,1.08,3.0,7.25,1.08,Completed,Indoor,9/29/05,,,5.0,1.1,4.0,7,6,,,398.0,108.0,Bangkok,Gimelstob J.,1.0,8.5,1.105,2nd Round,International,Hard,Thailand Open,,,,,,6.0,5,7,,,3085.0,5.0,Hewitt L.,2.0
54.0,,,3.0,,,Completed,Indoor,9/29/05,,,1.25,3.2,5.0,3,,,,880.0,39.0,Bangkok,Haas T.,0.0,1.258,4.48,2nd Round,International,Hard,Thailand Open,,,,,,7.0,6,,,,410.0,102.0,Wang Y.T.,2.0
54.0,1.36,3.0,3.0,1.37,3.0,Completed,Indoor,9/30/05,1.42,2.75,,,6.0,4,3,,,1240.0,21.0,Bangkok,Ginepri R.,1.0,1.402,3.29,Quarterfinals,International,Hard,Thailand Open,,,,,,4.0,6,6,,,396.0,109.0,Murray A.,2.0
54.0,3.5,1.28,3.0,3.1,1.35,Completed,Indoor,9/30/05,3.1,1.35,2.9,1.3,4.0,7,4,,,410.0,102.0,Bangkok,Wang Y.T.,1.0,3.37,1.389,Quarterfinals,International,Hard,Thailand Open,,,,,,6.0,6,6,,,852.0,42.0,Nieminen J.,2.0
54.0,1.25,3.75,3.0,1.22,4.1,Walkover,Indoor,9/30/05,1.25,3.9,1.2,3.6,,,,,,3085.0,5.0,Bangkok,Hewitt L.,0.0,1.28,4.27,Quarterfinals,International,Hard,Thailand Open,,,,,,,,,,,700.0,57.0,Srichaphan P.,0.0
54.0,11.0,1.02,3.0,12.0,1.02,Completed,Indoor,9/30/05,16.0,1.02,8.0,1.02,4.0,3,,,,558.0,66.0,Bangkok,Muller G.,0.0,21.0,1.04,Quarterfinals,International,Hard,Thailand Open,,,,,,6.0,6,,,,6975.0,1.0,Federer R.,2.0
54.0,11.0,1.02,3.0,12.0,1.02,Completed,Indoor,10/1/05,9.25,1.04,7.0,1.03,3.0,4,,,,852.0,42.0,Bangkok,Nieminen J.,0.0,27.15,1.03,Semifinals,International,Hard,Thailand Open,,,,,,6.0,6,,,,6975.0,1.0,Federer R.,2.0
54.0,1.66,2.1,3.0,1.7,2.1,Completed,Indoor,10/1/05,1.7,2.1,1.7,1.9,7.0,5,2,,,700.0,57.0,Bangkok,Srichaphan P.,1.0,1.699,2.33,Semifinals,International,Hard,Thailand Open,,,,,,6.0,7,6,,,396.0,109.0,Murray A.,2.0
54.0,11.0,1.02,3.0,14.0,1.01,Completed,Indoor,10/2/05,9.25,1.04,7.0,1.03,3.0,5,,,,396.0,109.0,Bangkok,Murray A.,0.0,19.5,1.039,The Final,International,Hard,Thailand Open,,,,,,6.0,7,,,,6975.0,1.0,Federer R.,2.0
55.0,,,3.0,,,Completed,Indoor,9/26/05,,,6.0,1.05,4.0,2,,,,2.0,1422.0,Ho Chi Min City,Do M.Q.,0.0,8.68,1.103,1st Round,International,Hard,Vietnam Open,,,,,,6.0,6,,,,427.0,94.0,Phau B.,2.0
55.0,1.8,1.9,3.0,1.88,1.88,Completed,Indoor,9/26/05,1.75,2.05,1.8,1.8,1.0,4,,,,363.0,119.0,Ho Chi Min City,Dupuis A.,0.0,1.935,1.971,1st Round,International,Hard,Vietnam Open,,,,,,6.0,6,,,,311.0,134.0,Lu Y.H.,2.0
55.0,2.0,1.72,3.0,2.15,1.67,Completed,Indoor,9/27/05,2.3,1.6,1.95,1.65,4.0,6,,,,451.0,90.0,Ho Chi Min City,Kohlschreiber P.,0.0,2.25,1.741,1st Round,International,Hard,Vietnam Open,,,,,,6.0,7,,,,411.0,99.0,Moodie W.,2.0
55.0,,,3.0,,,Completed,Indoor,9/27/05,,,,,2.0,3,,,,11.0,901.0,Ho Chi Min City,Thron A.,0.0,,,1st Round,International,Hard,Vietnam Open,,,,,,6.0,6,,,,164.0,227.0,Mamiit C.,2.0
55.0,,,3.0,,,Completed,Indoor,9/27/05,,,1.4,2.5,7.0,3,4,,,337.0,126.0,Ho Chi Min City,Tipsarevic J.,1.0,1.617,2.52,1st Round,International,Hard,Vietnam Open,,,,,,6.0,6,6,,,141.0,254.0,Vico U.,2.0
55.0,,,3.0,1.83,1.93,Completed,Indoor,9/27/05,,,1.8,1.8,3.0,7,2,,,226.0,183.0,Ho Chi Min City,Pless K.,1.0,1.794,2.16,1st Round,International,Hard,Vietnam Open,,,,,,6.0,6,6,,,453.0,89.0,Burgsmuller L.,2.0
55.0,2.75,1.39,3.0,2.7,1.45,Completed,Indoor,9/27/05,2.45,1.5,2.35,1.45,6.0,6,,,,281.0,148.0,Ho Chi Min City,Brzezicki J.P.,0.0,2.69,1.559,1st Round,International,Hard,Vietnam Open,,,,,,7.0,7,,,,420.0,97.0,Arthurs W.,2.0
55.0,2.2,1.61,3.0,2.0,1.77,Completed,Indoor,9/27/05,2.05,1.75,2.0,1.6,2.0,4,,,,410.0,101.0,Ho Chi Min City,Wessels P.,0.0,2.26,1.735,1st Round,International,Hard,Vietnam Open,,,,,,6.0,6,,,,565.0,65.0,Saulnier C.,2.0
55.0,2.75,1.39,3.0,,,Completed,Indoor,9/28/05,3.1,1.35,2.35,1.45,7.0,6,4,,,127.0,277.0,Ho Chi Min City,Amritraj P.,1.0,3.3,1.4,1st Round,International,Hard,Vietnam Open,,,,,,6.0,7,6,,,409.0,103.0,Vanek J.,2.0
55.0,2.2,1.61,3.0,2.35,1.57,Completed,Indoor,9/28/05,2.23,1.61,1.85,1.75,3.0,4,,,,660.0,59.0,Ho Chi Min City,Carlsen K.,0.0,2.36,1.685,1st Round,International,Hard,Vietnam Open,,,,,,6.0,6,,,,438.0,93.0,Bjorkman J.,2.0
55.0,1.61,2.2,3.0,1.62,2.25,Completed,Indoor,9/28/05,1.5,2.45,1.5,2.2,6.0,7,6,,,305.0,136.0,Ho Chi Min City,Sluiter R.,1.0,1.662,2.41,1st Round,International,Hard,Vietnam Open,,,,,,7.0,6,7,,,390.0,111.0,Waske A.,2.0
55.0,2.62,1.44,3.0,2.55,1.5,Completed,Indoor,9/28/05,2.35,1.55,2.2,1.5,6.0,1,,,,408.0,104.0,Ho Chi Min City,Lee H.T.,0.0,2.62,1.581,1st Round,International,Hard,Vietnam Open,,,,,,7.0,6,,,,1420.0,16.0,Stepanek R.,2.0
55.0,2.5,1.5,3.0,2.25,1.62,Completed,Indoor,9/28/05,2.28,1.58,2.2,1.5,3.0,5,,,,225.0,184.0,Ho Chi Min City,Tuksar S.,0.0,2.46,1.641,1st Round,International,Hard,Vietnam Open,,,,,,6.0,7,,,,492.0,75.0,Monaco J.,2.0
55.0,,,3.0,,,Completed,Indoor,9/28/05,,,3.6,1.2,4.0,7,4,,,75.0,390.0,Ho Chi Min City,Soeda G.,1.0,,,1st Round,International,Hard,Vietnam Open,,,,,,6.0,6,6,,,1727.0,10.0,Puerta M.,2.0
55.0,,,3.0,,,Completed,Indoor,9/28/05,,,2.7,1.35,7.0,3,1,,,336.0,128.0,Ho Chi Min City,Greul S.,1.0,,,1st Round,International,Hard,Vietnam Open,,,,,,6.0,6,6,,,450.0,91.0,Schuettler R.,2.0
